occ_sil_path,occ_sil_video_len,gt_sli_path,gt_sil_video_len
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/126,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/126,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/108,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/108,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/072,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/072,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/018,88,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/018,88
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/bg-02/144,68,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/bg-02/144,68
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/180,53,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/180,53
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/108,35,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/108,35
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/054,59,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/054,59
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/018,52,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/018,52
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/072,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/072,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/090,18,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/090,18
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/126,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/126,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/000,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/000,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/162,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/162,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/144,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/144,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/cl-01/036,54,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/cl-01/036,54
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/036,84,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/036,84
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/126,60,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/126,60
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/108,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/108,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/162,70,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/162,70
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/144,74,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/144,74
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/180,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/180,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/018,95,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/018,95
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/000,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/000,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/016/nm-04/054,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/016/nm-04/054,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/000,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/000,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/144,49,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/144,49
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/108,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/108,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/180,103,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/180,103
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/072,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/072,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/036,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/036,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/126,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/126,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/162,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/162,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/018,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/018,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-05/054,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-05/054,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/108,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/108,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/072,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/072,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/000,82,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/000,82
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/162,59,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/162,59
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/126,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/126,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/036,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/036,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/054,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/054,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/180,128,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/180,128
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/144,76,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/144,76
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/090,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/090,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-01/018,21,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-01/018,21
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/162,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/162,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/018,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/018,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/144,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/144,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/126,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/126,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/054,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/054,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/180,51,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/180,51
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/036,59,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/036,59
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/108,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/108,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-02/000,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-02/000,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/054,47,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/054,47
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/180,78,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/180,78
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/108,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/108,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/036,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/036,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/072,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/072,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/000,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/000,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/126,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/126,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/144,68,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/144,68
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/162,60,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/162,60
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/018,83,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/018,83
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-04/090,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-04/090,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/162,85,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/162,85
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/054,63,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/054,63
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/036,55,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/036,55
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/018,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/018,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/072,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/072,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/000,55,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/000,55
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/108,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/108,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/180,97,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/180,97
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/126,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/126,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-03/144,50,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-03/144,50
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/054,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/054,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/162,81,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/162,81
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/000,97,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/000,97
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/144,69,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/144,69
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/126,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/126,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/072,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/072,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/090,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/090,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/036,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/036,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/108,50,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/108,50
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/018,100,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/018,100
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-01/180,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-01/180,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/126,52,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/126,52
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/000,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/000,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/018,74,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/018,74
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/108,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/108,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/162,49,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/162,49
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/072,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/072,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/054,41,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/054,41
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/144,67,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/144,67
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/180,108,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/180,108
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/cl-02/036,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/cl-02/036,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/090,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/090,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/054,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/054,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/072,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/072,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/144,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/144,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/162,55,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/162,55
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/180,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/180,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/036,56,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/036,56
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/000,71,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/000,71
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/126,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/126,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/108,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/108,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-06/018,76,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-06/018,76
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/018,49,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/018,49
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/072,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/072,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/054,36,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/054,36
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/036,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/036,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/180,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/180,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/108,27,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/108,27
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/162,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/162,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/090,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/090,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/126,61,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/126,61
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/144,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/144,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/bg-01/000,95,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/bg-01/000,95
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/126,54,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/126,54
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/054,65,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/054,65
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/072,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/072,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/036,33,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/036,33
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/090,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/090,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/018,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/018,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/162,75,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/162,75
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/000,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/000,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/144,62,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/144,62
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/108,48,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/108,48
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/038/nm-02/180,92,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/038/nm-02/180,92
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/054,45,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/054,45
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/000,40,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/000,40
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/090,39,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/090,39
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/108,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/108,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/180,66,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/180,66
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/072,28,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/072,28
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/018,35,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/018,35
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/162,76,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/162,76
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/144,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/144,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/126,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/126,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-02/036,86,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-02/036,86
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/018,52,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/018,52
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/162,50,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/162,50
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/000,38,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/000,38
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/090,37,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/090,37
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/036,44,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/036,44
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/144,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/144,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/108,43,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/108,43
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/126,52,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/126,52
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/054,35,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/054,35
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/072,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/072,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/nm-01/180,67,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/nm-01/180,67
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/162,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/162,46
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/054,64,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/054,64
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/036,69,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/036,69
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/090,42,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/090,42
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/126,61,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/126,61
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/180,58,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/180,58
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/018,83,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/018,83
/home/lxc/dataset/CASIA_B/train/silhouettes_occ_cut/043/bg-01/108,46,/home/lxc/dataset/CASIA_B/train/silhouettes_cut/043/bg-01/108,46
